# M nu z R Re N Naem box snap
2.435684e+13 2.331684e+00 1.00 -9.560528e-03 8.687118e-03 3.84433289e+04 3.88144152e+04 2 2
3.894555e+13 2.556057e+00 1.00 7.456882e-04 1.176601e-02 1.68212972e+04 1.68087631e+04 2 2
6.224933e+13 2.812563e+00 1.00 9.124974e-03 1.707673e-02 6.48088089e+03 6.42227777e+03 2 2
9.931009e+13 3.106067e+00 1.00 -3.012315e-02 2.415019e-02 2.01689203e+03 2.07953414e+03 2 2
1.578466e+14 3.441829e+00 1.00 -4.147356e-03 4.603371e-02 5.38281267e+02 5.40523008e+02 2 2
2.515330e+14 3.832957e+00 1.00 -2.513468e-02 1.029964e-01 1.02169124e+02 1.04803322e+02 2 2
3.863085e+14 4.249772e+00 1.00 -5.137900e-02 2.602468e-01 1.30154168e+01 1.37203550e+01 2 2
6.677950e+14 4.877254e+00 1.00 8.913582e-01 1.337390e+00 2.00154721e+00 1.05825922e+00 2 2
9.494677e+12 1.831637e+00 0.85 -7.698695e-03 5.557931e-03 1.83626432e+05 1.85051084e+05 2 3
1.522609e+13 1.994798e+00 0.85 -1.630836e-02 6.689913e-03 9.68810049e+04 9.84871691e+04 2 3
2.438274e+13 2.179462e+00 0.85 -9.743537e-03 7.834767e-03 4.87087522e+04 4.91880174e+04 2 3
3.908210e+13 2.390371e+00 0.85 -3.399387e-03 1.084546e-02 2.25202295e+04 2.25970456e+04 2 3
6.257339e+13 2.631254e+00 0.85 -1.153903e-02 1.436634e-02 9.19001485e+03 9.29729660e+03 2 3
9.977977e+13 2.905672e+00 0.85 -3.336720e-02 2.097221e-02 3.19487520e+03 3.30515910e+03 2 3
1.577124e+14 3.215857e+00 0.85 -3.029918e-03 3.660184e-02 9.64297034e+02 9.67227654e+02 2 3
2.532381e+14 3.587710e+00 0.85 -6.813935e-02 7.162623e-02 2.03334813e+02 2.18203026e+02 2 3
3.887691e+14 3.977711e+00 0.85 -1.916719e-02 1.728048e-01 3.40401238e+01 3.47053273e+01 2 3
6.345633e+14 4.498422e+00 0.85 -1.281983e-01 5.028402e-01 3.00241520e+00 3.44392006e+00 2 3
9.352200e+14 4.978467e+00 0.85 4.554856e+00 5.560289e+00 1.00059482e+00 1.80129744e-01 2 3
9.506664e+12 1.706416e+00 0.70 -1.369821e-02 5.292223e-03 2.08473288e+05 2.11368660e+05 2 4
1.525424e+13 1.858640e+00 0.70 -1.519751e-02 6.361142e-03 1.14775845e+05 1.16547070e+05 2 4
2.446585e+13 2.031334e+00 0.70 -1.386647e-02 7.497587e-03 5.99723676e+04 6.08156661e+04 2 4
3.910625e+13 2.226729e+00 0.70 -1.252822e-02 9.663795e-03 2.91370135e+04 2.95066798e+04 2 4
6.246514e+13 2.449936e+00 0.70 -1.596296e-02 1.253775e-02 1.27927511e+04 1.30002739e+04 2 4
1.000414e+14 2.707958e+00 0.70 -2.197112e-02 1.824206e-02 4.92773898e+03 5.03843916e+03 2 4
1.597142e+14 3.003894e+00 0.70 1.188597e-02 2.793504e-02 1.66492693e+03 1.64537011e+03 2 4
2.518990e+14 3.337507e+00 0.70 -1.039895e-01 5.100417e-02 3.82632640e+02 4.27040335e+02 2 4
3.990168e+14 3.728710e+00 0.70 -3.002239e-03 1.118036e-01 8.10936643e+01 8.13378600e+01 2 4
6.128343e+14 4.152686e+00 0.70 -3.126880e-01 2.935653e-01 7.00579089e+00 1.01930286e+01 2 4
1.045875e+15 4.777891e+00 0.70 1.768058e+00 1.957309e+00 2.00109026e+00 7.22922006e-01 2 4
9.511593e+12 1.584392e+00 0.55 -1.464097e-02 5.154992e-03 2.33618742e+05 2.37089969e+05 2 5
1.528267e+13 1.726164e+00 0.55 -1.665037e-02 5.842209e-03 1.32799570e+05 1.35048171e+05 2 5
2.449957e+13 1.886401e+00 0.55 -1.715583e-02 7.335201e-03 7.21041507e+04 7.33627493e+04 2 5
3.926005e+13 2.068930e+00 0.55 -6.765575e-03 8.872026e-03 3.71700163e+04 3.74232058e+04 2 5
6.279818e+13 2.277054e+00 0.55 -2.341219e-02 1.112762e-02 1.71457460e+04 1.75567888e+04 2 5
1.002603e+14 2.515276e+00 0.55 -3.723610e-02 1.513559e-02 7.09105190e+03 7.36530720e+03 2 5
1.604468e+14 2.791723e+00 0.55 9.394865e-04 2.265583e-02 2.66225720e+03 2.65975840e+03 2 5
2.531486e+14 3.102180e+00 0.55 -2.772363e-02 3.847965e-02 7.63257081e+02 7.85020707e+02 2 5
4.079046e+14 3.480589e+00 0.55 -3.525290e-02 7.576693e-02 1.70193225e+02 1.76412269e+02 2 5
6.182438e+14 3.864059e+00 0.55 -4.152910e-01 1.441567e-01 1.60131454e+01 2.73865214e+01 2 5
1.095665e+15 4.491761e+00 0.55 5.583550e-01 7.776467e-01 4.00210282e+00 2.56815855e+00 2 5
9.520476e+12 1.466854e+00 0.40 -8.154357e-03 5.039285e-03 2.59113638e+05 2.61243914e+05 2 6
1.530278e+13 1.598233e+00 0.40 -1.860366e-02 5.549935e-03 1.50431819e+05 1.53283452e+05 2 6
2.454554e+13 1.746798e+00 0.40 -1.801013e-02 6.881367e-03 8.48226033e+04 8.63782879e+04 2 6
3.930094e+13 1.915530e+00 0.40 -1.162562e-02 8.374412e-03 4.55828346e+04 4.61189967e+04 2 6
6.289899e+13 2.108488e+00 0.40 -1.193719e-02 1.055255e-02 2.26344505e+04 2.29079066e+04 2 6
1.006427e+14 2.330221e+00 0.40 -3.015409e-02 1.331236e-02 1.00158724e+04 1.03272821e+04 2 6
1.611502e+14 2.586754e+00 0.40 -3.148843e-02 1.876966e-02 3.95727011e+03 4.08592962e+03 2 6
2.547184e+14 2.875764e+00 0.40 1.337243e-02 3.147159e-02 1.37325094e+03 1.35512956e+03 2 6
4.078820e+14 3.221804e+00 0.40 -7.187549e-02 5.363486e-02 3.28372838e+02 3.53802572e+02 2 6
6.300942e+14 3.594266e+00 0.40 -2.459612e-02 1.171889e-01 6.50526173e+01 6.66930067e+01 2 6
1.063042e+15 4.124095e+00 0.40 -6.305274e-03 3.492507e-01 8.00430595e+00 8.05509553e+00 2 6
9.530002e+12 1.354865e+00 0.25 -2.452435e-04 4.882742e-03 2.82930807e+05 2.83000211e+05 2 7
1.531606e+13 1.476188e+00 0.25 -1.523046e-02 5.390457e-03 1.67977800e+05 1.70575746e+05 2 7
2.458107e+13 1.613599e+00 0.25 -1.446973e-02 6.342342e-03 9.79296935e+04 9.93675142e+04 2 7
3.941076e+13 1.769959e+00 0.25 -1.124978e-02 7.863485e-03 5.46641743e+04 5.52861312e+04 2 7
6.305647e+13 1.948182e+00 0.25 -1.146756e-02 9.834487e-03 2.85801361e+04 2.89116825e+04 2 7
1.007874e+14 2.152607e+00 0.25 -1.711041e-02 1.175210e-02 1.36671662e+04 1.39050879e+04 2 7
1.612426e+14 2.389151e+00 0.25 -2.115911e-02 1.686140e-02 5.84468392e+03 5.97102554e+03 2 7
2.589344e+14 2.666063e+00 0.25 1.379131e-02 2.497093e-02 2.22860648e+03 2.19828920e+03 2 7
4.141605e+14 2.986539e+00 0.25 -6.030714e-02 4.120825e-02 6.16691917e+02 6.56269662e+02 2 7
6.433533e+14 3.337070e+00 0.25 4.080875e-02 8.327763e-02 1.53121861e+02 1.47118154e+02 2 7
1.050082e+15 3.796006e+00 0.25 -1.911692e-01 1.981379e-01 1.80097816e+01 2.22664377e+01 2 7
1.567600e+15 4.236581e+00 0.25 1.955650e-02 7.209339e-01 2.00079509e+00 1.96241708e+00 2 7
9.539068e+12 1.249794e+00 0.10 6.896529e-03 4.686438e-03 3.03958578e+05 3.01876677e+05 2 8
1.532828e+13 1.361678e+00 0.10 -1.013778e-02 5.243440e-03 1.84560364e+05 1.86450559e+05 2 8
2.459065e+13 1.488322e+00 0.10 -1.105859e-02 6.189649e-03 1.10685255e+05 1.11922964e+05 2 8
3.942394e+13 1.632530e+00 0.10 -9.453887e-03 7.144508e-03 6.40115282e+04 6.46224616e+04 2 8
6.320416e+13 1.797671e+00 0.10 -6.115806e-03 9.209553e-03 3.51699763e+04 3.53863926e+04 2 8
1.011976e+14 1.987087e+00 0.10 -2.015100e-03 1.099886e-02 1.79915777e+04 1.80279057e+04 2 8
1.619690e+14 2.205743e+00 0.10 -1.244701e-02 1.422229e-02 8.22017863e+03 8.32378484e+03 2 8
2.592176e+14 2.459528e+00 0.10 -5.216119e-03 2.169128e-02 3.34240396e+03 3.35992975e+03 2 8
4.107145e+14 2.748790e+00 0.10 5.263189e-03 3.481630e-02 1.13428090e+03 1.12834222e+03 2 8
6.555448e+14 3.092662e+00 0.10 1.117533e-01 6.553920e-02 3.27256658e+02 2.94360858e+02 2 8
1.019531e+15 3.473371e+00 0.10 -3.959059e-03 1.336604e-01 5.40300287e+01 5.42447870e+01 2 8
1.601662e+15 3.930913e+00 0.10 2.938164e-01 4.547336e-01 8.00312754e+00 6.18567492e+00 2 8
9.542803e+12 1.184328e+00 0.00 1.239391e-02 4.673786e-03 3.16769411e+05 3.12891463e+05 2 9
1.533617e+13 1.290384e+00 0.00 -4.766403e-03 5.186760e-03 1.95269517e+05 1.96204708e+05 2 9
2.461169e+13 1.410495e+00 0.00 -1.169266e-02 6.031843e-03 1.18572920e+05 1.19975755e+05 2 9
3.947415e+13 1.547303e+00 0.00 -9.454403e-03 6.873838e-03 7.01895437e+04 7.08594778e+04 2 9
6.324541e+13 1.703619e+00 0.00 -7.221704e-03 8.578567e-03 3.96123922e+04 3.99005421e+04 2 9
1.013937e+14 1.883663e+00 0.00 2.219825e-03 1.088509e-02 2.10909093e+04 2.10441949e+04 2 9
1.624024e+14 2.091325e+00 0.00 -5.297976e-03 1.357961e-02 1.00924997e+04 1.01462543e+04 2 9
2.592693e+14 2.330643e+00 0.00 4.624479e-03 1.957905e-02 4.34502418e+03 4.32502320e+03 2 9
4.141268e+14 2.609949e+00 0.00 4.258098e-02 3.056046e-02 1.62282091e+03 1.55654183e+03 2 9
6.623201e+14 2.938236e+00 0.00 8.263242e-02 5.366961e-02 4.80373739e+02 4.43708992e+02 2 9
1.049314e+15 3.316760e+00 0.00 6.946323e-02 1.121718e-01 9.80532868e+01 9.16845801e+01 2 9
1.685425e+15 3.778369e+00 0.00 3.188181e-01 3.251471e-01 1.60060111e+01 1.21366326e+01 2 9
2.474500e+15 4.217166e+00 0.00 1.558060e-01 1.156936e+00 1.00027844e+00 8.65438021e-01 2 9
9.299005e+12 4.066315e+00 3.00 2.044946e-02 2.821483e-02 1.74115185e+03 1.70625975e+03 3 0
1.469070e+13 4.404123e+00 3.00 -1.246016e-01 5.331833e-02 3.08733284e+02 3.52677467e+02 3 0
2.336714e+13 4.791563e+00 3.00 -8.217392e-02 1.289010e-01 5.05395758e+01 5.50644364e+01 3 0
3.971183e+13 5.299109e+00 3.00 5.686783e-03 4.089559e-01 6.04265997e+00 6.00849099e+00 3 0
9.479511e+12 3.083873e+00 2.00 3.141264e-02 1.114211e-02 2.37272777e+04 2.30046412e+04 3 1
1.515078e+13 3.347437e+00 2.00 1.820031e-02 1.486680e-02 8.07077947e+03 7.92651448e+03 3 1
2.414903e+13 3.644158e+00 2.00 -2.343349e-04 2.455171e-02 2.31610927e+03 2.31665214e+03 3 1
3.833650e+13 3.978303e+00 2.00 -1.998879e-02 4.602496e-02 5.36897008e+02 5.47847822e+02 3 1
6.131942e+13 4.365897e+00 2.00 -1.328799e-01 9.956727e-02 8.54296921e+01 9.85211728e+01 3 1
9.331886e+13 4.760559e+00 2.00 -4.339763e-01 2.128852e-01 7.02547154e+00 1.24119735e+01 3 1
1.778100e+14 5.473387e+00 2.00 1.040746e+00 1.443023e+00 2.00439508e+00 9.82187428e-01 3 1
9.595272e+12 2.121306e+00 1.00 1.919921e-03 6.538820e-03 1.29124897e+05 1.28877462e+05 3 2
1.539182e+13 2.304304e+00 1.00 -6.391936e-03 7.916757e-03 6.38533440e+04 6.42641161e+04 3 2
2.460025e+13 2.510131e+00 1.00 -4.555252e-03 9.995967e-03 2.94894556e+04 2.96244022e+04 3 2
3.927917e+13 2.743767e+00 1.00 2.433537e-02 1.395562e-02 1.26258856e+04 1.23259296e+04 3 2
6.275565e+13 3.011003e+00 1.00 -2.841104e-02 1.898265e-02 4.35652303e+03 4.48391574e+03 3 2
9.945179e+13 3.311956e+00 1.00 -3.310059e-02 3.044841e-02 1.32155959e+03 1.36680153e+03 3 2
1.564562e+14 3.652112e+00 1.00 -6.677933e-02 5.607168e-02 3.07745719e+02 3.29767361e+02 3 2
2.559295e+14 4.080614e+00 1.00 -2.958221e-01 1.111484e-01 4.10677893e+01 5.83201928e+01 3 2
3.908700e+14 4.508113e+00 1.00 -1.184187e-01 3.584892e-01 6.00712750e+00 6.81403651e+00 3 2
9.613416e+12 1.982718e+00 0.85 -9.332160e-04 6.133509e-03 1.54063950e+05 1.54207859e+05 3 3
1.541470e+13 2.153634e+00 0.85 -1.575768e-02 7.258770e-03 7.89726703e+04 8.02370195e+04 3 3
2.465134e+13 2.346287e+00 0.85 -7.333706e-03 9.278980e-03 3.87004426e+04 3.89863571e+04 3 3
3.943334e+13 2.565633e+00 0.85 5.114476e-03 1.181305e-02 1.74075490e+04 1.73189716e+04 3 3
6.305202e+13 2.816064e+00 0.85 -3.049208e-03 1.679225e-02 6.81755304e+03 6.83840475e+03 3 3
1.001827e+14 3.099371e+00 0.85 -5.087592e-02 2.375934e-02 2.19352483e+03 2.31110440e+03 3 3
1.602906e+14 3.430679e+00 0.85 -1.410860e-02 4.311241e-02 6.26489550e+02 6.35454930e+02 3 3
2.529572e+14 3.802530e+00 0.85 -2.906879e-01 7.202167e-02 9.41568416e+01 1.32743877e+02 3 3
3.896200e+14 4.208986e+00 0.85 -1.656680e-01 2.185682e-01 1.60190536e+01 1.91998557e+01 3 3
5.532700e+14 4.584817e+00 0.85 -4.092303e-01 5.913475e-01 1.00090566e+00 1.69423991e+00 3 3
9.630150e+12 1.846908e+00 0.70 -7.139134e-03 5.805689e-03 1.79421613e+05 1.80711738e+05 3 4
1.543402e+13 2.005967e+00 0.70 -1.462472e-02 6.954603e-03 9.63430647e+04 9.77729670e+04 3 4
2.469707e+13 2.185676e+00 0.70 -1.140076e-02 8.401178e-03 4.92923293e+04 4.98607800e+04 3 4
3.950594e+13 2.390035e+00 0.70 -7.098626e-03 1.093999e-02 2.33575264e+04 2.35245181e+04 3 4
6.308295e+13 2.622650e+00 0.70 -3.221090e-03 1.442941e-02 9.98413759e+03 1.00164013e+04 3 4
1.006175e+14 2.888855e+00 0.70 -2.182337e-02 2.098068e-02 3.64145083e+03 3.72269253e+03 3 4
1.608146e+14 3.197037e+00 0.70 -4.160732e-02 3.218878e-02 1.10662424e+03 1.15466683e+03 3 4
2.462777e+14 3.519272e+00 0.70 -8.830666e-02 6.034494e-02 2.56436201e+02 2.81274624e+02 3 4
3.936712e+14 3.929254e+00 0.70 -1.513764e-01 1.320653e-01 4.20496139e+01 4.95503729e+01 3 4
5.957100e+14 4.348731e+00 0.70 -4.676583e-01 3.070456e-01 3.00256474e+00 5.64029559e+00 3 4
9.641052e+12 1.714544e+00 0.55 -3.580982e-03 5.574815e-03 2.06713822e+05 2.07456720e+05 3 5
1.547581e+13 1.862742e+00 0.55 -1.777295e-02 6.419787e-03 1.14238936e+05 1.16306037e+05 3 5
2.475910e+13 2.029587e+00 0.55 -1.242670e-02 7.868264e-03 6.12127702e+04 6.19830146e+04 3 5
3.960405e+13 2.219385e+00 0.55 -1.271562e-02 9.888998e-03 3.05008200e+04 3.08936520e+04 3 5
6.336424e+13 2.436413e+00 0.55 -7.594103e-04 1.271442e-02 1.40800327e+04 1.40907334e+04 3 5
1.012591e+14 2.684904e+00 0.55 -2.618573e-02 1.771638e-02 5.56192127e+03 5.71148058e+03 3 5
1.617782e+14 2.971253e+00 0.55 -2.429915e-02 2.696605e-02 1.92955447e+03 1.97760867e+03 3 5
2.548108e+14 3.292127e+00 0.55 -5.325463e-02 4.499315e-02 5.24869347e+02 5.54393358e+02 3 5
4.087767e+14 3.680125e+00 0.55 -1.697715e-01 8.516559e-02 9.71112651e+01 1.16969326e+02 3 5
6.381986e+14 4.106541e+00 0.55 -5.832262e-01 1.567513e-01 7.00567128e+00 1.68092900e+01 3 5
9.647742e+12 1.586733e+00 0.40 -4.129207e-03 5.127598e-03 2.32483570e+05 2.33447523e+05 3 6
1.549114e+13 1.723983e+00 0.40 -1.356375e-02 6.052839e-03 1.33307853e+05 1.35140870e+05 3 6
2.479430e+13 1.878564e+00 0.40 -1.297243e-02 7.343505e-03 7.39670313e+04 7.49391744e+04 3 6
3.968244e+13 2.054484e+00 0.40 -9.789362e-03 9.262678e-03 3.88625699e+04 3.92467707e+04 3 6
6.368988e+13 2.256866e+00 0.40 -1.311590e-02 1.157358e-02 1.87968103e+04 1.90466240e+04 3 6
1.013791e+14 2.485083e+00 0.40 -1.375139e-02 1.517388e-02 8.23398653e+03 8.34879402e+03 3 6
1.621215e+14 2.750720e+00 0.40 -2.641854e-02 2.266959e-02 3.10832592e+03 3.19267166e+03 3 6
2.559422e+14 3.049463e+00 0.40 3.557600e-03 3.480904e-02 1.01968316e+03 1.01606839e+03 3 6
4.076766e+14 3.403169e+00 0.40 -1.072776e-01 6.185873e-02 2.25258641e+02 2.52327767e+02 3 6
6.480606e+14 3.814644e+00 0.40 -2.622660e-01 1.284266e-01 3.30264179e+01 4.47673770e+01 3 6
9.655923e+12 1.464919e+00 0.25 9.632056e-04 5.071794e-03 2.58043858e+05 2.57795548e+05 3 7
1.550524e+13 1.591660e+00 0.25 -1.302404e-02 5.764738e-03 1.51568532e+05 1.53568616e+05 3 7
2.483291e+13 1.734597e+00 0.25 -6.388160e-03 6.835410e-03 8.76666046e+04 8.82302335e+04 3 7
3.981152e+13 1.897683e+00 0.25 -8.979042e-03 8.622389e-03 4.78591104e+04 4.82927329e+04 3 7
6.374203e+13 2.083648e+00 0.25 -1.266636e-02 1.046534e-02 2.44553360e+04 2.47690700e+04 3 7
1.018962e+14 2.296441e+00 0.25 2.462032e-03 1.352883e-02 1.16694996e+04 1.16408395e+04 3 7
1.624113e+14 2.540179e+00 0.25 -2.094821e-02 1.864932e-02 4.76120493e+03 4.86307771e+03 3 7
2.595091e+14 2.823951e+00 0.25 4.753655e-03 2.715832e-02 1.74084256e+03 1.73260635e+03 3 7
4.091563e+14 3.144193e+00 0.25 -3.794473e-02 4.847170e-02 4.78547893e+02 4.97422455e+02 3 7
6.635860e+14 3.542345e+00 0.25 -1.726933e-01 8.471106e-02 8.80691576e+01 1.06452846e+02 3 7
1.000077e+15 3.936437e+00 0.25 -3.440229e-01 2.058044e-01 1.00057063e+01 1.52531344e+01 3 7
9.672075e+12 1.350769e+00 0.10 5.665045e-03 4.850327e-03 2.81533043e+05 2.79947130e+05 3 8
1.552843e+13 1.467606e+00 0.10 -1.069816e-02 5.576590e-03 1.69216006e+05 1.71045881e+05 3 8
2.487101e+13 1.599431e+00 0.10 -5.569392e-03 6.463670e-03 1.00833425e+05 1.01398151e+05 3 8
3.986044e+13 1.749727e+00 0.10 -3.825496e-03 7.948056e-03 5.74815839e+04 5.77023239e+04 3 8
6.387032e+13 1.921518e+00 0.10 -1.120619e-02 9.509016e-03 3.07217026e+04 3.10698774e+04 3 8
1.022847e+14 2.118596e+00 0.10 8.767785e-04 1.206802e-02 1.55364341e+04 1.55228240e+04 3 8
1.630245e+14 2.343522e+00 0.10 1.827821e-02 1.696414e-02 7.13474122e+03 7.00667180e+03 3 8
2.604772e+14 2.605395e+00 0.10 8.873221e-03 2.333803e-02 2.77952550e+03 2.75507907e+03 3 8
4.167169e+14 2.911188e+00 0.10 8.203497e-03 3.729469e-02 9.05021490e+02 8.97657559e+02 3 8
6.633987e+14 3.265148e+00 0.10 -1.372903e-01 6.585856e-02 1.95153282e+02 2.26209666e+02 3 8
1.029909e+15 3.656773e+00 0.10 9.828243e-02 1.663082e-01 4.40245385e+01 4.00848974e+01 3 8
1.560250e+15 4.087633e+00 0.10 -5.428162e-01 3.232771e-01 2.00080666e+00 4.37637290e+00 3 8
9.672184e+12 1.279417e+00 0.00 5.106836e-03 4.779889e-03 2.94990612e+05 2.93491798e+05 3 9
1.553428e+13 1.390173e+00 0.00 -5.464479e-03 5.389097e-03 1.81082325e+05 1.82077282e+05 3 9
2.489261e+13 1.515187e+00 0.00 -6.025794e-03 6.282257e-03 1.09318716e+05 1.09981442e+05 3 9
3.988715e+13 1.657513e+00 0.00 -1.210611e-03 7.633055e-03 6.39779694e+04 6.40555157e+04 3 9
6.395746e+13 1.820518e+00 0.00 -4.546500e-03 9.082988e-03 3.53390403e+04 3.55004431e+04 3 9
1.024635e+14 2.007424e+00 0.00 -4.350769e-03 1.126614e-02 1.83087178e+04 1.83887229e+04 3 9
1.635043e+14 2.221169e+00 0.00 2.809463e-02 1.599514e-02 8.93090958e+03 8.68685560e+03 3 9
2.619909e+14 2.471072e+00 0.00 2.987871e-02 2.112041e-02 3.72704104e+03 3.61891260e+03 3 9
4.168894e+14 2.757681e+00 0.00 1.728939e-02 3.403847e-02 1.29145713e+03 1.26950811e+03 3 9
6.590182e+14 3.087506e+00 0.00 1.239235e-03 5.882326e-02 3.52278119e+02 3.51842104e+02 3 9
1.034040e+15 3.467252e+00 0.00 1.915775e-01 1.319754e-01 8.40467004e+01 7.05339762e+01 3 9
1.610088e+15 3.905188e+00 0.00 -1.154650e-01 3.108847e-01 8.00314848e+00 9.04785958e+00 3 9
8.669673e+12 3.595273e+00 3.00 -1.287194e-03 1.569754e-02 7.29634146e+03 7.30574537e+03 4 0
1.387657e+13 3.904500e+00 3.00 -4.601692e-03 2.545851e-02 1.96863728e+03 1.97773822e+03 4 0
2.222321e+13 4.255324e+00 3.00 -6.488642e-03 5.249173e-02 4.27455094e+02 4.30246811e+02 4 0
3.523180e+13 4.645395e+00 3.00 -1.696158e-02 1.225484e-01 6.95052895e+01 7.07045505e+01 4 0
5.387778e+13 5.052950e+00 3.00 1.181173e-01 3.701384e-01 9.04722729e+00 8.09148301e+00 4 0
1.071100e+14 5.830073e+00 3.00 7.322809e-01 1.733975e+00 1.00306402e+00 5.79042359e-01 4 0
8.791677e+12 2.726701e+00 2.00 1.137357e-02 8.848552e-03 5.13651285e+04 5.07874933e+04 4 1
1.412060e+13 2.963353e+00 2.00 1.119302e-02 1.156201e-02 2.06120336e+04 2.03838765e+04 4 1
2.261327e+13 3.230016e+00 2.00 2.583438e-02 1.571200e-02 7.38593881e+03 7.19993299e+03 4 1
3.622988e+13 3.533816e+00 2.00 1.561596e-02 2.576132e-02 2.18957601e+03 2.15590942e+03 4 1
5.708370e+13 3.867988e+00 2.00 -4.482025e-02 4.601551e-02 4.97482779e+02 5.20826344e+02 4 1
9.354502e+13 4.285314e+00 2.00 2.919514e-03 1.043785e-01 9.53236120e+01 9.50461235e+01 4 1
1.449983e+14 4.711754e+00 2.00 2.435344e-03 2.865265e-01 1.20290202e+01 1.19997965e+01 4 1
8.883268e+12 1.881139e+00 1.00 -9.223718e-03 6.063978e-03 1.76909153e+05 1.78556104e+05 4 2
1.429430e+13 2.045238e+00 1.00 -1.339543e-02 6.684991e-03 9.39797975e+04 9.52557901e+04 4 2
2.297565e+13 2.231019e+00 1.00 -8.556839e-03 8.530035e-03 4.74125800e+04 4.78217833e+04 4 2
3.693453e+13 2.442769e+00 1.00 -1.256951e-02 1.103148e-02 2.18903818e+04 2.21690358e+04 4 2
5.913055e+13 2.682879e+00 1.00 -6.353400e-03 1.486344e-02 9.19363136e+03 9.25241565e+03 4 2
9.482919e+13 2.959697e+00 1.00 -1.732163e-02 2.093689e-02 3.30209217e+03 3.36029802e+03 4 2
1.517380e+14 3.277606e+00 1.00 7.953725e-03 3.271859e-02 1.02238054e+03 1.01431297e+03 4 2
2.403862e+14 3.637692e+00 1.00 -2.395648e-02 7.085320e-02 2.33379584e+02 2.39107764e+02 4 2
3.737181e+14 4.037384e+00 1.00 -8.375963e-02 1.536047e-01 3.70427056e+01 4.04290256e+01 4 2
6.385067e+14 4.609255e+00 1.00 -3.127996e-01 3.963654e-01 3.00227951e+00 4.36885583e+00 4 2
8.893511e+12 1.759833e+00 0.85 -8.243590e-03 5.902388e-03 2.00994023e+05 2.02664707e+05 4 3
1.431910e+13 1.913566e+00 0.85 -1.410030e-02 6.444832e-03 1.10149407e+05 1.11724760e+05 4 3
2.301414e+13 2.087390e+00 0.85 -1.014352e-02 7.904549e-03 5.78239163e+04 5.84164646e+04 4 3
3.698384e+13 2.285386e+00 0.85 -8.515834e-03 1.009402e-02 2.82447575e+04 2.84873510e+04 4 3
5.949433e+13 2.512508e+00 0.85 -1.236841e-02 1.318476e-02 1.25124600e+04 1.26691573e+04 4 3
9.503004e+13 2.769533e+00 0.85 -2.589393e-02 1.827278e-02 4.85628914e+03 4.98538020e+03 4 3
1.520709e+14 3.067128e+00 0.85 -1.589188e-02 2.650876e-02 1.63981123e+03 1.66629174e+03 4 3
2.437166e+14 3.413294e+00 0.85 -8.431051e-03 4.932383e-02 4.43713965e+02 4.47486749e+02 4 3
3.815553e+14 3.795249e+00 0.85 -1.385322e-01 1.023840e-01 7.70874434e+01 8.94838370e+01 4 3
6.476255e+14 4.326706e+00 0.85 -8.399510e-02 2.737376e-01 1.10082661e+01 1.20176935e+01 4 3
8.901271e+12 1.641174e+00 0.70 -7.919953e-03 5.642278e-03 2.24486273e+05 2.26278387e+05 4 4
1.433537e+13 1.784636e+00 0.70 -1.295398e-02 6.393707e-03 1.26900220e+05 1.28565657e+05 4 4
2.306246e+13 1.947116e+00 0.70 -8.353133e-03 7.425350e-03 6.92003484e+04 6.97832572e+04 4 4
3.707857e+13 2.132035e+00 0.70 -1.331078e-02 9.393815e-03 3.51797612e+04 3.56543484e+04 4 4
5.956694e+13 2.343328e+00 0.70 -9.825929e-03 1.191784e-02 1.66463601e+04 1.68115492e+04 4 4
9.552591e+13 2.585262e+00 0.70 -1.772036e-02 1.680792e-02 6.99637215e+03 7.12258696e+03 4 4
1.527996e+14 2.862927e+00 0.70 -3.678962e-02 2.354484e-02 2.51883301e+03 2.61503933e+03 4 4
2.437521e+14 3.182775e+00 0.70 -2.618006e-02 3.885072e-02 7.71240837e+02 7.91974786e+02 4 4
3.914270e+14 3.560745e+00 0.70 -9.150747e-03 7.891417e-02 1.83203731e+02 1.84895665e+02 4 4
6.232374e+14 3.995300e+00 0.70 -3.735361e-01 1.413048e-01 1.90147122e+01 3.03524474e+01 4 4
1.012118e+15 4.529639e+00 0.70 2.991867e-01 6.483171e-01 4.00212167e+00 3.08048242e+00 4 4
8.909535e+12 1.525990e+00 0.55 -6.521097e-03 5.351659e-03 2.46947570e+05 2.48568509e+05 4 5
1.435456e+13 1.659516e+00 0.55 -9.981977e-03 6.230530e-03 1.43727076e+05 1.45176222e+05 4 5
2.311031e+13 1.810872e+00 0.55 -7.390598e-03 7.090258e-03 8.09331081e+04 8.15357057e+04 4 5
3.714508e+13 1.982776e+00 0.55 -1.222503e-02 8.831083e-03 4.29387406e+04 4.34701646e+04 4 5
5.972413e+13 2.179685e+00 0.55 -7.985938e-03 1.082758e-02 2.14483495e+04 2.16210135e+04 4 5
9.575942e+13 2.404681e+00 0.55 -2.208213e-02 1.491955e-02 9.58294807e+03 9.79933834e+03 4 5
1.531787e+14 2.663032e+00 0.55 -8.679430e-03 1.958717e-02 3.88598109e+03 3.92000450e+03 4 5
2.453224e+14 2.963329e+00 0.55 -3.618560e-02 3.204445e-02 1.27704440e+03 1.32498996e+03 4 5
3.951010e+14 3.317808e+00 0.55 -3.083599e-02 5.744471e-02 3.45381278e+02 3.56370308e+02 4 5
6.169753e+14 3.704824e+00 0.55 -1.600095e-01 1.069410e-01 5.90460460e+01 7.02937031e+01 4 5
