# M nu z R Re N Naem box snap
1.016664e+15 4.245534e+00 0.55 1.205242e-01 2.677401e-01 1.70093591e+01 1.51798237e+01 25 5
9.383200e+12 1.438517e+00 0.40 3.415384e-03 4.928278e-03 2.68728377e+05 2.67813690e+05 25 6
1.509472e+13 1.563664e+00 0.40 -5.470254e-03 5.711998e-03 1.61937379e+05 1.62828090e+05 25 6
2.426484e+13 1.705608e+00 0.40 -2.581241e-03 6.518744e-03 9.58593202e+04 9.61073965e+04 25 6
3.887026e+13 1.866262e+00 0.40 -6.951795e-03 7.856045e-03 5.41278333e+04 5.45067530e+04 25 6
6.244926e+13 2.051385e+00 0.40 -9.387543e-04 1.000770e-02 2.92658081e+04 2.92933073e+04 25 6
9.983471e+13 2.262067e+00 0.40 1.899513e-03 1.251116e-02 1.46662948e+04 1.46384888e+04 25 6
1.598749e+14 2.506301e+00 0.40 -3.099817e-02 1.591676e-02 6.42295540e+03 6.62842446e+03 25 6
2.560978e+14 2.790051e+00 0.40 3.524391e-02 2.517390e-02 2.71738141e+03 2.62487071e+03 25 6
4.090368e+14 3.118985e+00 0.40 -5.401304e-02 3.706326e-02 8.18916449e+02 8.65674140e+02 25 6
6.481665e+14 3.497459e+00 0.40 -6.772986e-02 6.892673e-02 2.07161915e+02 2.22212325e+02 25 6
1.032386e+15 3.947528e+00 0.40 -1.335300e-01 1.459215e-01 3.50190396e+01 4.04157553e+01 25 6
1.501983e+15 4.369252e+00 0.40 3.137092e-01 5.342112e-01 6.00243620e+00 4.56907513e+00 25 6
9.394523e+12 1.329376e+00 0.25 4.047593e-03 4.826606e-03 2.86109561e+05 2.84956175e+05 25 7
1.510912e+13 1.444976e+00 0.25 -1.044640e-03 5.451881e-03 1.76691897e+05 1.76876669e+05 25 7
2.428806e+13 1.576158e+00 0.25 -3.715992e-03 6.284137e-03 1.06751387e+05 1.07149554e+05 25 7
3.892185e+13 1.724757e+00 0.25 -1.210220e-03 7.418895e-03 6.27214776e+04 6.27974764e+04 25 7
6.257292e+13 1.896117e+00 0.25 -4.595480e-03 9.136087e-03 3.50244743e+04 3.51861717e+04 25 7
1.004344e+14 2.092677e+00 0.25 1.401998e-02 1.162488e-02 1.88059145e+04 1.85459014e+04 25 7
1.606304e+14 2.318098e+00 0.25 -1.512337e-02 1.436497e-02 8.85754546e+03 8.99355839e+03 25 7
2.571888e+14 2.580386e+00 0.25 -2.464210e-03 2.029368e-02 3.88223898e+03 3.89182927e+03 25 7
4.080119e+14 2.879989e+00 0.25 -4.896083e-03 3.180700e-02 1.43360756e+03 1.44066116e+03 25 7
6.505227e+14 3.234417e+00 0.25 -4.855143e-02 4.901843e-02 4.09319014e+02 4.30206136e+02 25 7
1.039268e+15 3.653721e+00 0.25 1.625713e-02 1.083943e-01 9.70524940e+01 9.54999389e+01 25 7
1.608000e+15 4.113777e+00 0.25 -3.779602e-03 2.630996e-01 1.40053899e+01 1.40585255e+01 25 7
9.400804e+12 1.226937e+00 0.10 3.003234e-03 4.634328e-03 3.00418309e+05 2.99518784e+05 25 8
1.512191e+13 1.333678e+00 0.10 3.457195e-03 5.306880e-03 1.89927747e+05 1.89273392e+05 25 8
2.431855e+13 1.454876e+00 0.10 -4.872717e-03 6.263500e-03 1.16693002e+05 1.17264398e+05 25 8
3.899168e+13 1.592225e+00 0.10 4.518323e-03 6.910532e-03 7.10228992e+04 7.07034382e+04 25 8
6.259334e+13 1.749922e+00 0.10 -3.421700e-03 8.376910e-03 4.09300499e+04 4.10705811e+04 25 8
1.004751e+14 1.931364e+00 0.10 3.567928e-03 1.113148e-02 2.27500875e+04 2.26692054e+04 25 8
1.607281e+14 2.139514e+00 0.10 8.298031e-03 1.366961e-02 1.17622732e+04 1.16654727e+04 25 8
2.573909e+14 2.381708e+00 0.10 1.417030e-02 1.820452e-02 5.52887918e+03 5.45162796e+03 25 8
4.109068e+14 2.662334e+00 0.10 2.053310e-03 2.633346e-02 2.23549285e+03 2.23091210e+03 25 8
6.544501e+14 2.989412e+00 0.10 -1.745640e-02 3.921533e-02 7.46579141e+02 7.59843271e+02 25 8
1.028905e+15 3.362810e+00 0.10 -7.658116e-03 7.303199e-02 1.99108539e+02 2.00645103e+02 25 8
1.687981e+15 3.847933e+00 0.10 1.298518e-01 1.799152e-01 4.20155689e+01 3.71867950e+01 25 8
2.395500e+15 4.249315e+00 0.10 -7.621442e-01 2.380885e-01 1.00028212e+00 4.20541325e+00 25 8
9.404149e+12 1.163181e+00 0.00 1.069967e-03 4.607120e-03 3.08312896e+05 3.07983364e+05 25 9
1.512950e+13 1.264412e+00 0.00 4.044509e-03 5.128628e-03 1.97467172e+05 1.96671732e+05 25 9
2.432430e+13 1.379253e+00 0.00 -8.332976e-04 6.115376e-03 1.23354927e+05 1.23457804e+05 25 9
3.902147e+13 1.509621e+00 0.00 4.221002e-03 6.680970e-03 7.59997186e+04 7.56802720e+04 25 9
6.267303e+13 1.659319e+00 0.00 -1.198582e-03 7.991561e-03 4.48416741e+04 4.48954850e+04 25 9
1.005109e+14 1.831032e+00 0.00 4.799406e-03 1.045712e-02 2.55775189e+04 2.54553484e+04 25 9
1.612997e+14 2.029819e+00 0.00 1.013992e-02 1.267876e-02 1.36976746e+04 1.35601755e+04 25 9
2.578782e+14 2.258804e+00 0.00 6.366575e-03 1.689248e-02 6.66969554e+03 6.62750106e+03 25 9
4.121143e+14 2.525641e+00 0.00 3.755776e-02 2.300188e-02 2.98331923e+03 2.87532833e+03 25 9
6.550709e+14 2.834584e+00 0.00 -1.665425e-02 3.502968e-02 1.03980603e+03 1.05741651e+03 25 9
1.048086e+15 3.203579e+00 0.00 2.969393e-02 5.951379e-02 3.18170961e+02 3.08995666e+02 25 9
1.672836e+15 3.638613e+00 0.00 -6.861217e-02 1.221321e-01 6.10227717e+01 6.55181114e+01 25 9
2.596300e+15 4.123179e+00 0.00 1.502895e-02 3.360124e-01 9.00238452e+00 8.86909134e+00 25 9
7.925493e+12 3.274196e+00 3.00 5.287214e-03 1.154776e-02 1.91581217e+04 1.90573613e+04 26 0
1.274007e+13 3.555549e+00 3.00 -1.254782e-02 1.703655e-02 6.11616707e+03 6.19388687e+03 26 0
2.048669e+13 3.874938e+00 3.00 5.294943e-02 2.803510e-02 1.76817960e+03 1.67926355e+03 26 0
3.295702e+13 4.239121e+00 3.00 3.454867e-02 5.920604e-02 3.72644824e+02 3.60200379e+02 26 0
5.308494e+13 4.657074e+00 3.00 -8.333482e-02 1.257884e-01 5.22555970e+01 5.70061985e+01 26 0
8.703512e+13 5.157007e+00 3.00 3.230175e-01 4.649968e-01 8.02670574e+00 6.06696854e+00 26 0
8.012929e+12 2.484815e+00 2.00 -3.260643e-03 7.349030e-03 8.83092974e+04 8.85981844e+04 26 1
1.296803e+13 2.701793e+00 2.00 2.008991e-03 8.998659e-03 4.03421561e+04 4.02612716e+04 26 1
2.090808e+13 2.946321e+00 2.00 8.957021e-03 1.153585e-02 1.66818300e+04 1.65337370e+04 26 1
3.361288e+13 3.223351e+00 2.00 6.923112e-03 1.657670e-02 5.98984427e+03 5.94866102e+03 26 1
5.409068e+13 3.541084e+00 2.00 -7.175320e-03 2.774749e-02 1.78661284e+03 1.79952501e+03 26 1
8.631716e+13 3.899577e+00 2.00 1.072294e-01 5.321636e-02 4.79605903e+02 4.33158575e+02 26 1
1.392901e+14 4.323359e+00 2.00 -6.328322e-02 1.120401e-01 7.21663665e+01 7.70418210e+01 26 1
2.194807e+14 4.789541e+00 2.00 6.399580e-01 4.180030e-01 1.50242967e+01 9.16139123e+00 26 1
8.082633e+12 1.720839e+00 1.00 -3.680086e-03 5.222221e-03 2.20657131e+05 2.21472167e+05 26 2
1.308386e+13 1.871300e+00 1.00 -5.213778e-03 6.354514e-03 1.26019634e+05 1.26680116e+05 26 2
2.116589e+13 2.042076e+00 1.00 -6.190782e-03 7.504089e-03 6.89148277e+04 6.93441220e+04 26 2
3.420631e+13 2.236576e+00 1.00 5.067546e-04 8.855257e-03 3.58138783e+04 3.57957386e+04 26 2
5.523346e+13 2.459103e+00 1.00 -3.199650e-03 1.155410e-02 1.70297872e+04 1.70844514e+04 26 2
8.903972e+13 2.714376e+00 1.00 5.258067e-03 1.616536e-02 7.37811072e+03 7.33951904e+03 26 2
1.431701e+14 3.007875e+00 1.00 6.625363e-04 2.369361e-02 2.73817916e+03 2.73636622e+03 26 2
2.278283e+14 3.340679e+00 1.00 4.411217e-02 3.930877e-02 8.79381350e+02 8.42228811e+02 26 2
3.752220e+14 3.758869e+00 1.00 1.422200e-01 7.880339e-02 2.28242969e+02 1.99824001e+02 26 2
5.998156e+14 4.221629e+00 1.00 1.739118e-01 2.001201e-01 3.90288176e+01 3.32468065e+01 26 2
1.077500e+15 4.916880e+00 1.00 -7.059969e-01 2.942907e-01 1.00046784e+00 3.40291538e+00 26 2
8.090502e+12 1.611901e+00 0.85 -4.352131e-03 4.958526e-03 2.39905742e+05 2.40954407e+05 26 3
1.309577e+13 1.752829e+00 0.85 -2.710072e-03 5.942899e-03 1.40940327e+05 1.41323324e+05 26 3
2.118940e+13 1.912879e+00 0.85 -3.127679e-03 7.094290e-03 7.95888827e+04 7.98385922e+04 26 3
3.430570e+13 2.095819e+00 0.85 -5.924988e-03 8.490780e-03 4.26362617e+04 4.28903868e+04 26 3
5.542300e+13 2.304642e+00 0.85 -4.399049e-03 1.058241e-02 2.14414389e+04 2.15361776e+04 26 3
8.905462e+13 2.542208e+00 0.85 6.770594e-03 1.453098e-02 9.93948094e+03 9.87263733e+03 26 3
1.439056e+14 2.820184e+00 0.85 6.619927e-03 1.985789e-02 4.02805348e+03 4.00156343e+03 26 3
2.320439e+14 3.141957e+00 0.85 2.684841e-02 2.963560e-02 1.40918214e+03 1.37233707e+03 26 3
3.727665e+14 3.514737e+00 0.85 2.557383e-02 5.701809e-02 3.84411305e+02 3.74825581e+02 26 3
5.890623e+14 3.935673e+00 0.85 2.144825e-01 1.382095e-01 9.10681968e+01 7.49851856e+01 26 3
9.543556e+14 4.458536e+00 0.85 -7.954201e-02 3.374125e-01 9.00462881e+00 9.78277001e+00 26 3
8.093144e+12 1.505499e+00 0.70 -1.762915e-03 4.971756e-03 2.58285918e+05 2.58742059e+05 26 4
1.311565e+13 1.637475e+00 0.70 -2.411408e-03 5.607219e-03 1.54850954e+05 1.55225266e+05 26 4
2.121158e+13 1.786856e+00 0.70 -5.457562e-04 6.700872e-03 9.01768951e+04 9.02261365e+04 26 4
3.435339e+13 1.957891e+00 0.70 -9.101438e-03 8.047954e-03 4.97950004e+04 5.02523693e+04 26 4
5.551152e+13 2.153088e+00 0.70 -5.513858e-03 9.954159e-03 2.62751383e+04 2.64208189e+04 26 4
8.963294e+13 2.377516e+00 0.70 7.811554e-03 1.298809e-02 1.29480992e+04 1.28477384e+04 26 4
1.443652e+14 2.635734e+00 0.70 -1.576484e-02 1.734074e-02 5.53039989e+03 5.61898227e+03 26 4
2.319974e+14 2.934255e+00 0.70 3.269084e-02 2.583401e-02 2.19640153e+03 2.12687228e+03 26 4
3.724584e+14 3.281887e+00 0.70 3.634255e-02 4.509044e-02 6.84733082e+02 6.60720804e+02 26 4
5.979958e+14 3.689685e+00 0.70 1.254481e-01 8.866378e-02 1.76130360e+02 1.56497983e+02 26 4
9.083207e+14 4.110019e+00 0.70 1.765387e-01 2.429995e-01 3.00160361e+01 2.55121539e+01 26 4
1.707700e+15 4.878000e+00 0.70 -1.935024e-01 5.702788e-01 2.00065332e+00 2.48066859e+00 26 4
8.099813e+12 1.402619e+00 0.55 -2.037735e-03 4.891644e-03 2.73855429e+05 2.74414614e+05 26 5
1.312508e+13 1.525557e+00 0.55 1.175684e-03 5.465408e-03 1.68179039e+05 1.67981546e+05 26 5
2.124122e+13 1.664947e+00 0.55 -7.663946e-04 6.263430e-03 1.00081883e+05 1.00158644e+05 26 5
3.436727e+13 1.823983e+00 0.55 -6.626134e-03 7.838216e-03 5.72351003e+04 5.76168775e+04 26 5
5.556672e+13 2.006076e+00 0.55 -2.139213e-03 9.395736e-03 3.15016969e+04 3.15692303e+04 26 5
8.972985e+13 2.215241e+00 0.55 1.889531e-03 1.190015e-02 1.62176857e+04 1.61870996e+04 26 5
1.447765e+14 2.456818e+00 0.55 -3.373547e-03 1.524679e-02 7.55590314e+03 7.58147962e+03 26 5
2.330735e+14 2.736281e+00 0.55 1.536869e-03 2.138905e-02 3.14184842e+03 3.13702722e+03 26 5
3.742065e+14 3.060649e+00 0.55 2.493019e-02 3.472235e-02 1.12219708e+03 1.09490100e+03 26 5
5.992101e+14 3.438825e+00 0.55 1.290102e-01 6.732595e-02 3.41252170e+02 3.02257820e+02 26 5
9.802735e+14 3.906518e+00 0.55 1.276502e-01 1.438648e-01 6.80342499e+01 6.03327603e+01 26 5
1.539075e+15 4.414459e+00 0.55 -4.789218e-01 2.600272e-01 4.00141700e+00 7.67911071e+00 26 5
2.428400e+15 5.022473e+00 0.55 9.159646e-01 1.917838e+00 1.00024821e+00 5.22059862e-01 26 5
8.107246e+12 1.303983e+00 0.40 -1.178157e-03 4.772858e-03 2.87387694e+05 2.87726681e+05 26 6
1.314022e+13 1.418344e+00 0.40 1.628659e-03 5.150149e-03 1.79586151e+05 1.79294142e+05 26 6
2.126765e+13 1.547978e+00 0.40 1.577740e-03 6.029327e-03 1.09508864e+05 1.09336360e+05 26 6
3.441987e+13 1.695952e+00 0.40 -5.502776e-03 7.362339e-03 6.43654275e+04 6.47215759e+04 26 6
5.565426e+13 1.865305e+00 0.40 -2.649787e-03 9.083187e-03 3.66860121e+04 3.67834805e+04 26 6
8.998213e+13 2.060360e+00 0.40 -4.990904e-04 1.112551e-02 1.97600503e+04 1.97699172e+04 26 6
1.450588e+14 2.284673e+00 0.40 -7.696147e-03 1.356110e-02 9.76581285e+03 9.84155490e+03 26 6
2.340964e+14 2.546037e+00 0.40 8.865196e-03 1.943484e-02 4.44784023e+03 4.40875575e+03 26 6
3.766933e+14 2.849532e+00 0.40 -4.279200e-04 2.978572e-02 1.70681136e+03 1.70754205e+03 26 6
6.063021e+14 3.206031e+00 0.40 8.088241e-02 4.828247e-02 5.84427927e+02 5.40695197e+02 26 6
9.821420e+14 3.633064e+00 0.40 6.661181e-02 9.510072e-02 1.38069404e+02 1.29446723e+02 26 6
1.537609e+15 4.102293e+00 0.40 9.599962e-02 2.237768e-01 2.30081539e+01 2.09928484e+01 26 6
2.382750e+15 4.643022e+00 0.40 1.282454e-02 7.161737e-01 2.00050383e+00 1.97517315e+00 26 6
8.112797e+12 1.210517e+00 0.25 -2.753220e-04 4.691512e-03 2.98586808e+05 2.98669038e+05 26 7
1.314709e+13 1.316650e+00 0.25 -1.848850e-03 5.066038e-03 1.88681343e+05 1.89030833e+05 26 7
2.128873e+13 1.437120e+00 0.25 5.110272e-03 5.934592e-03 1.18163926e+05 1.17563146e+05 26 7
3.446518e+13 1.574608e+00 0.25 -2.894988e-03 6.997438e-03 7.11475850e+04 7.13541544e+04 26 7
5.575055e+13 1.732008e+00 0.25 -5.002862e-03 8.432391e-03 4.16632191e+04 4.18727025e+04 26 7
9.015433e+13 1.913229e+00 0.25 1.740105e-03 1.020927e-02 2.34940476e+04 2.34532365e+04 26 7
1.455487e+14 2.122248e+00 0.25 -1.166774e-02 1.233254e-02 1.21731194e+04 1.23168289e+04 26 7
2.349534e+14 2.365267e+00 0.25 4.640209e-03 1.732604e-02 5.94411494e+03 5.91666040e+03 26 7
3.808819e+14 2.652070e+00 0.25 3.876911e-06 2.452626e-02 2.51164262e+03 2.51163289e+03 26 7
6.103658e+14 2.980924e+00 0.25 1.885545e-02 3.721763e-02 9.14666232e+02 8.97738957e+02 26 7
9.776777e+14 3.368189e+00 0.25 1.294666e-01 6.904590e-02 2.85143842e+02 2.52458858e+02 26 7
1.536993e+15 3.807384e+00 0.25 6.416019e-02 1.428014e-01 5.40191499e+01 5.07622353e+01 26 7
2.329050e+15 4.281489e+00 0.25 2.551561e-01 4.411457e-01 8.00205149e+00 6.37534390e+00 26 7
8.117149e+12 1.123386e+00 0.10 3.116334e-04 4.627988e-03 3.07614863e+05 3.07519030e+05 26 8
1.315172e+13 1.221844e+00 0.10 -1.312449e-03 5.071414e-03 1.97019533e+05 1.97278451e+05 26 8
2.130716e+13 1.333770e+00 0.10 1.024594e-03 5.694026e-03 1.24928415e+05 1.24800545e+05 26 8
3.445860e+13 1.461082e+00 0.10 -2.259324e-03 6.721333e-03 7.72292636e+04 7.74041446e+04 26 8
5.576192e+13 1.607260e+00 0.10 -6.126224e-03 8.071441e-03 4.64124881e+04 4.66985740e+04 26 8
9.029178e+13 1.775927e+00 0.10 8.145667e-03 9.725951e-03 2.73273325e+04 2.71065318e+04 26 8
1.458662e+14 1.970261e+00 0.10 -9.942683e-03 1.146991e-02 1.47618300e+04 1.49100761e+04 26 8
2.358317e+14 2.196715e+00 0.10 -9.265512e-03 1.513096e-02 7.53852664e+03 7.60902818e+03 26 8
3.793414e+14 2.458537e+00 0.10 -1.168415e-02 2.041074e-02 3.45664846e+03 3.49751393e+03 26 8
6.079828e+14 2.763367e+00 0.10 5.818456e-03 3.247569e-02 1.39702068e+03 1.38893920e+03 26 8
9.823039e+14 3.129381e+00 0.10 7.758137e-02 5.069625e-02 4.84243386e+02 4.49379881e+02 26 8
1.560637e+15 3.547984e+00 0.10 1.195007e-01 1.075876e-01 1.22042753e+02 1.09015347e+02 26 8
2.403522e+15 4.009180e+00 0.10 3.051136e-01 2.664728e-01 2.30057550e+01 1.76273969e+01 26 8
3.577400e+15 4.507116e+00 0.10 -3.774756e-01 6.231332e-01 1.00018349e+00 1.60665760e+00 26 8
8.117948e+12 1.069395e+00 0.00 -7.493274e-04 4.503499e-03 3.12304099e+05 3.12538292e+05 26 9
1.315399e+13 1.163138e+00 0.00 -1.476799e-03 5.048866e-03 2.01811176e+05 2.02109651e+05 26 9
2.131271e+13 1.269709e+00 0.00 -2.269619e-03 5.636058e-03 1.28855077e+05 1.29148194e+05 26 9
3.446673e+13 1.390903e+00 0.00 -3.628600e-03 6.623440e-03 8.08319534e+04 8.11263284e+04 26 9
5.586761e+13 1.530576e+00 0.00 -7.830417e-03 7.614204e-03 4.93560316e+04 4.97455601e+04 26 9
9.045809e+13 1.691206e+00 0.00 4.775907e-03 9.487321e-03 2.96256286e+04 2.94848119e+04 26 9
1.459620e+14 1.875812e+00 0.00 -1.073592e-02 1.119913e-02 1.64846426e+04 1.66635410e+04 26 9
2.363148e+14 2.092097e+00 0.00 -1.075898e-02 1.444808e-02 8.71530473e+03 8.81009235e+03 26 9
3.808835e+14 2.342643e+00 0.00 -9.449909e-03 1.904854e-02 4.20242158e+03 4.24251294e+03 26 9
6.122569e+14 2.635192e+00 0.00 -1.878206e-02 2.810954e-02 1.75827766e+03 1.79193388e+03 26 9
9.874589e+14 2.983073e+00 0.00 5.544413e-02 4.456177e-02 6.64332533e+02 6.29434105e+02 26 9
1.576164e+15 3.386699e+00 0.00 2.094293e-02 7.818526e-02 1.74060506e+02 1.70489947e+02 26 9
2.517498e+15 3.867968e+00 0.00 3.134148e-01 2.137880e-01 4.20101361e+01 3.19854297e+01 26 9
3.801050e+15 4.369421e+00 0.00 -4.391283e-01 3.965954e-01 2.00035002e+00 3.56650193e+00 26 9
8.462774e+12 3.954018e+00 3.00 7.688862e-03 2.214087e-02 3.07801168e+03 3.05452585e+03 27 0
1.343724e+13 4.286209e+00 3.00 -1.227935e-03 4.261747e-02 6.92509685e+02 6.93361087e+02 27 0
2.119334e+13 4.655714e+00 3.00 -1.413507e-01 8.447370e-02 1.04107208e+02 1.21245320e+02 27 0
3.502620e+13 5.120007e+00 3.00 -4.821140e-03 2.705181e-01 1.51084737e+01 1.51816667e+01 27 0
5.945433e+13 5.685598e+00 3.00 1.437293e+00 1.405789e+00 3.01432564e+00 1.23675134e+00 27 0
8.583314e+12 2.999682e+00 2.00 1.844205e-02 9.849633e-03 3.39262683e+04 3.33119279e+04 27 1
1.379076e+13 3.258874e+00 2.00 1.576113e-02 1.368136e-02 1.24664580e+04 1.22730212e+04 27 1
2.207523e+13 3.550213e+00 2.00 -6.659272e-04 1.984030e-02 3.89206555e+03 3.89465911e+03 27 1
3.527688e+13 3.880207e+00 2.00 4.637227e-02 3.638345e-02 1.06661673e+03 1.01934728e+03 27 1
5.597066e+13 4.250688e+00 2.00 5.910165e-02 7.401578e-02 2.20096837e+02 2.07814648e+02 27 1
9.092944e+13 4.697805e+00 2.00 -1.144177e-01 1.846690e-01 2.70924687e+01 3.05928311e+01 27 1
1.333475e+14 5.099622e+00 2.00 3.641924e-01 6.807561e-01 4.01015293e+00 2.93958020e+00 27 1
1.998400e+14 5.579284e+00 2.00 5.224165e+00 6.230252e+00 1.00185008e+00 1.60961367e-01 27 1
8.679957e+12 2.071651e+00 1.00 -3.110917e-04 6.240235e-03 1.52966507e+05 1.53014109e+05 27 2
1.399041e+13 2.252110e+00 1.00 -4.666990e-03 7.936079e-03 7.88676009e+04 7.92374010e+04 27 2
2.251760e+13 2.456203e+00 1.00 -7.377439e-03 9.805822e-03 3.80475267e+04 3.83303062e+04 27 2
3.622421e+13 2.688394e+00 1.00 1.598859e-02 1.228309e-02 1.72305505e+04 1.69593937e+04 27 2
5.800509e+13 2.951201e+00 1.00 2.127801e-02 1.693839e-02 6.81502233e+03 6.67303345e+03 27 2
9.286118e+13 3.252579e+00 1.00 -3.395159e-02 2.538665e-02 2.17229276e+03 2.24863758e+03 27 2
1.483455e+14 3.598250e+00 1.00 4.809337e-02 4.764756e-02 6.46506169e+02 6.16840245e+02 27 2
2.345494e+14 3.988835e+00 1.00 -8.883242e-02 8.973911e-02 1.17191025e+02 1.28616325e+02 27 2
3.755135e+14 4.454875e+00 1.00 7.817187e-02 2.367934e-01 2.00226108e+01 1.85708897e+01 27 2
5.243900e+14 4.832609e+00 1.00 -3.878206e-01 6.127781e-01 1.00087110e+00 1.63493101e+00 27 2
8.691234e+12 1.938659e+00 0.85 -4.570526e-03 6.034357e-03 1.77462945e+05 1.78277768e+05 27 3
1.401479e+13 2.107719e+00 0.85 -8.172531e-03 7.198651e-03 9.51066595e+04 9.58903262e+04 27 3
2.254768e+13 2.298584e+00 0.85 -5.322563e-03 9.145640e-03 4.83711334e+04 4.86299695e+04 27 3
3.632110e+13 2.516553e+00 0.85 1.837758e-03 1.116375e-02 2.28696451e+04 2.28276934e+04 27 3
5.826310e+13 2.763611e+00 0.85 2.917991e-02 1.486997e-02 9.95909979e+03 9.67673358e+03 27 3
9.330105e+13 3.046135e+00 0.85 -3.789331e-03 2.103614e-02 3.56993963e+03 3.58351877e+03 27 3
1.500499e+14 3.374991e+00 0.85 -3.622047e-02 3.527756e-02 1.06846716e+03 1.10862197e+03 27 3
2.387494e+14 3.747193e+00 0.85 1.771012e-02 6.524562e-02 2.74441193e+02 2.69665387e+02 27 3
3.765202e+14 4.170637e+00 0.85 -1.146146e-01 1.345094e-01 4.20473834e+01 4.74904870e+01 27 3
6.191840e+14 4.712719e+00 0.85 -7.490443e-02 4.124959e-01 5.00382577e+00 5.40898252e+00 27 3
8.704189e+12 1.808776e+00 0.70 -4.033683e-03 5.824010e-03 2.02910840e+05 2.03732633e+05 27 4
1.402635e+13 1.966297e+00 0.70 -1.232235e-02 6.851473e-03 1.12021885e+05 1.13419479e+05 27 4
2.258867e+13 2.144764e+00 0.70 -4.030587e-03 8.128413e-03 5.98004902e+04 6.00424967e+04 27 4
3.641231e+13 2.348496e+00 0.70 -3.399204e-03 1.037749e-02 2.96426166e+04 2.97437216e+04 27 4
5.846149e+13 2.579574e+00 0.70 1.590910e-02 1.318817e-02 1.37090267e+04 1.34943438e+04 27 4
9.358088e+13 2.843126e+00 0.70 3.731016e-03 1.841548e-02 5.46724277e+03 5.44692023e+03 27 4
1.496366e+14 3.146160e+00 0.70 -1.578710e-02 2.824244e-02 1.85128402e+03 1.88097924e+03 27 4
2.402981e+14 3.500455e+00 0.70 -7.734829e-03 4.862561e-02 5.22836246e+02 5.26911819e+02 27 4
3.790583e+14 3.896502e+00 0.70 2.497202e-02 9.893747e-02 1.14127940e+02 1.11347371e+02 27 4
6.317086e+14 4.418064e+00 0.70 -1.281112e-01 2.302639e-01 1.40105463e+01 1.60691892e+01 27 4
1.018100e+15 4.995981e+00 0.70 -2.754160e-01 7.252927e-01 1.00051910e+00 1.38081858e+00 27 4
8.713916e+12 1.682629e+00 0.55 -7.137589e-04 5.457092e-03 2.28334212e+05 2.28497304e+05 27 5
1.404649e+13 1.829282e+00 0.55 -5.900649e-03 6.449001e-03 1.30423224e+05 1.31197373e+05 27 5
2.263789e+13 1.995610e+00 0.55 -1.450088e-02 7.675860e-03 7.11392459e+04 7.21860062e+04 27 5
3.642239e+13 2.184406e+00 0.55 -1.412621e-03 9.711339e-03 3.74820652e+04 3.75350881e+04 27 5
5.861557e+13 2.400488e+00 0.55 9.463857e-03 1.196741e-02 1.82758590e+04 1.81045204e+04 27 5
9.409920e+13 2.647420e+00 0.55 7.872808e-03 1.622113e-02 7.96145049e+03 7.89926112e+03 27 5
1.510616e+14 2.932300e+00 0.55 -1.608083e-02 2.250230e-02 2.96481030e+03 3.01326614e+03 27 5
2.434797e+14 3.265581e+00 0.55 -1.235473e-02 3.686720e-02 9.47500100e+02 9.59352643e+02 27 5
3.815055e+14 3.629662e+00 0.55 -4.058524e-03 7.181443e-02 2.38265753e+02 2.39236701e+02 27 5
6.142743e+14 4.080323e+00 0.55 2.823677e-02 1.521396e-01 4.40338777e+01 4.28246481e+01 27 5
9.910867e+14 4.613903e+00 0.55 -3.847547e-01 3.548629e-01 3.00159025e+00 4.87868897e+00 27 5
8.718368e+12 1.561186e+00 0.40 -1.903231e-03 5.336711e-03 2.51275735e+05 2.51754883e+05 27 6
1.405566e+13 1.697304e+00 0.40 -1.784389e-03 6.046889e-03 1.48299039e+05 1.48564135e+05 27 6
2.267363e+13 1.851959e+00 0.40 -5.139540e-03 7.205962e-03 8.41546374e+04 8.45893879e+04 27 6
3.655655e+13 2.028017e+00 0.40 -9.454649e-03 9.050613e-03 4.54868796e+04 4.59210470e+04 27 6
5.883792e+13 2.228747e+00 0.40 4.705917e-03 1.158768e-02 2.35006120e+04 2.33905380e+04 27 6
9.457142e+13 2.458728e+00 0.40 5.869672e-03 1.418816e-02 1.10034206e+04 1.09392110e+04 27 6
1.512764e+14 2.721277e+00 0.40 -2.317180e-02 1.888126e-02 4.45522284e+03 4.56090730e+03 27 6
2.434284e+14 3.029475e+00 0.40 -1.093968e-02 3.029166e-02 1.61055014e+03 1.62836391e+03 27 6
3.854924e+14 3.375822e+00 0.40 5.830488e-02 5.368196e-02 4.98551605e+02 4.71085048e+02 27 6
6.128619e+14 3.783305e+00 0.40 -7.100563e-02 9.767262e-02 9.50732744e+01 1.02339990e+02 27 6
9.339007e+14 4.214386e+00 0.40 -6.788452e-02 2.461696e-01 1.40077735e+01 1.50279378e+01 27 6
1.429900e+15 4.721127e+00 0.40 -2.236435e-01 7.771158e-01 1.00039825e+00 1.28858099e+00 27 6
8.728458e+12 1.446019e+00 0.25 8.860414e-04 5.155224e-03 2.73140247e+05 2.72898448e+05 27 7
1.408478e+13 1.572365e+00 0.25 -2.005366e-03 5.800024e-03 1.64611311e+05 1.64942080e+05 27 7
2.271581e+13 1.715595e+00 0.25 -1.962747e-03 6.828156e-03 9.65817929e+04 9.67717313e+04 27 7
3.660780e+13 1.878550e+00 0.25 -6.734562e-03 8.191124e-03 5.41880252e+04 5.45554322e+04 27 7
5.888590e+13 2.064265e+00 0.25 1.541268e-04 1.073813e-02 2.91546411e+04 2.91501483e+04 27 7
